Folder,Image,LL Energy,LH Energy,HL Energy,HH Energy
FaceSwap_dft_images,000_003_dft.png,77749767.75000003,159886.75000000006,185989.75000000006,100496.75000000003
FaceSwap_dft_images,001_870_dft.png,77417188.25000003,181458.25000000006,202951.25000000006,111283.25000000003
FaceSwap_dft_images,002_006_dft.png,106306553.00000003,394348.0000000001,582764.0000000001,360963.0000000001
FaceSwap_dft_images,003_000_dft.png,86755295.25000003,427630.25,112454.25000000001,51729.25000000001
FaceSwap_dft_images,004_982_dft.png,110884171.50000003,441450.5000000001,230274.50000000006,174137.50000000006
FaceSwap_dft_images,005_010_dft.png,108059147.00000003,186625.00000000006,207420.00000000003,98850.00000000003
FaceSwap_dft_images,006_002_dft.png,101621256.25000003,210954.25000000006,398817.2500000001,150159.25000000003
FaceSwap_dft_images,007_132_dft.png,96320977.75000003,249729.7500000001,507261.7500000001,189191.75000000006
FaceSwap_dft_images,008_990_dft.png,94202316.50000003,836206.5,318904.5000000001,243808.5000000001
FaceSwap_dft_images,009_027_dft.png,130398258.50000003,500788.5000000002,520114.50000000023,391408.5000000001
FaceSwap_dft_images,010_005_dft.png,95500746.50000003,237547.50000000006,228293.50000000006,159898.50000000003
FaceSwap_dft_images,011_805_dft.png,68229174.75000003,163798.75000000006,173451.75000000006,101987.75000000003
FaceSwap_dft_images,012_026_dft.png,92439289.75000003,214893.75000000006,287251.75000000006,190879.75000000006
FaceSwap_dft_images,013_883_dft.png,77110246.50000003,206546.50000000006,227083.50000000006,144125.50000000006
FaceSwap_dft_images,014_790_dft.png,127009835.25000003,249632.25000000006,229755.25000000006,132384.25000000003
FaceSwap_dft_images,015_919_dft.png,95621797.25000003,242412.25000000006,222734.2500000001,111015.25000000003
FaceSwap_dft_images,016_209_dft.png,101281893.75000003,318528.7500000001,202436.75000000003,132097.75000000006
FaceSwap_dft_images,017_803_dft.png,75255316.00000003,170373.00000000003,178781.00000000003,97644.00000000001
FaceSwap_dft_images,018_019_dft.png,98538400.75000003,281950.75000000006,307488.7500000001,121750.75000000003
FaceSwap_dft_images,019_018_dft.png,75624433.25000003,151142.25000000003,228220.25000000003,106603.25000000003
FaceSwap_dft_images,020_344_dft.png,90326696.00000003,165399.00000000006,352662.0000000001,106189.00000000003
FaceSwap_dft_images,021_312_dft.png,123486906.75000003,593781.7500000002,797262.7500000002,502507.7500000002
FaceSwap_dft_images,022_489_dft.png,97836469.25000003,421110.2500000001,591085.2500000002,362056.2500000001
FaceSwap_dft_images,023_923_dft.png,106308986.25000003,227233.25000000006,201471.25000000006,103266.25000000003
FaceSwap_dft_images,024_073_dft.png,87571679.25000003,301053.2500000001,165863.25000000006,91299.25000000003
FaceSwap_dft_images,025_067_dft.png,73867849.25000003,306063.2500000001,684779.2500000002,251933.25000000006
FaceSwap_dft_images,026_012_dft.png,104139193.00000003,349019.0000000001,311743.0000000001,221871.00000000006
FaceSwap_dft_images,027_009_dft.png,103429256.25000003,346536.2500000001,202500.25000000006,96854.25000000003
FaceSwap_dft_images,028_068_dft.png,93659562.00000003,200261.00000000006,165860.00000000006,108835.00000000003
FaceSwap_dft_images,029_048_dft.png,83183474.25000003,211730.25000000006,187911.25000000006,89991.25000000003
FaceSwap_dft_images,030_193_dft.png,94186827.50000003,158244.50000000006,147716.50000000006,101817.50000000003
FaceSwap_dft_images,031_163_dft.png,123778613.50000003,146100.50000000006,319733.50000000006,80014.50000000003
FaceSwap_dft_images,032_944_dft.png,82638487.50000003,179007.50000000006,168245.50000000006,111511.50000000003
FaceSwap_dft_images,033_097_dft.png,90913046.25000003,301250.2500000001,213035.25000000006,136817.25000000003
FaceSwap_dft_images,034_590_dft.png,112161463.00000003,312545.0000000001,370967.0000000001,214501.00000000006
FaceSwap_dft_images,035_036_dft.png,83799659.50000003,186752.50000000003,302044.5000000001,134531.50000000003
FaceSwap_dft_images,036_035_dft.png,93310317.75000003,103547.75000000003,188920.75000000006,67654.75000000003
FaceSwap_dft_images,037_072_dft.png,83262163.75000003,521784.7500000001,223599.75000000006,153162.75000000003
FaceSwap_dft_images,038_125_dft.png,75214400.00000003,110752.00000000003,108404.00000000001,47358.000000000015
FaceSwap_dft_images,039_058_dft.png,98348105.00000003,413886.0000000001,383232.0000000001,297217.0000000001
FaceSwap_dft_images,040_997_dft.png,74962536.75000003,212689.75000000006,327243.7500000001,129030.75000000003
FaceSwap_dft_images,041_063_dft.png,107438203.75000003,358793.7500000001,263457.7500000001,116321.75000000003
FaceSwap_dft_images,042_084_dft.png,77879092.50000003,106732.50000000003,119624.50000000003,48328.50000000001
FaceSwap_dft_images,043_110_dft.png,83365804.25000003,217682.25000000006,263713.2500000001,126019.25000000003
FaceSwap_dft_images,044_945_dft.png,66541413.750000015,138169.75000000003,128428.75000000003,56240.75000000001
FaceSwap_dft_images,045_889_dft.png,54008608.750000015,152101.75000000006,165435.75000000006,62992.75
FaceSwap_dft_images,046_904_dft.png,64341684.750000015,146029.75000000006,148635.75000000006,61252.750000000015
FaceSwap_dft_images,047_862_dft.png,92014385.00000003,436231.0000000002,590020.0000000002,380094.0000000001
FaceSwap_dft_images,048_029_dft.png,103578522.75000003,435239.7500000001,214487.75000000003,147614.75000000003
FaceSwap_dft_images,049_946_dft.png,96201335.00000003,139603.00000000006,332656.0000000001,106316.00000000003
FaceSwap_dft_images,050_059_dft.png,80569274.00000003,357562.0000000001,545151.0000000001,268501.0000000001
FaceSwap_dft_images,051_332_dft.png,93562285.25000003,433214.2500000001,392172.2500000001,288001.25000000006
FaceSwap_dft_images,052_108_dft.png,94863875.25000003,153888.25000000003,150472.25000000003,89383.25000000003
FaceSwap_dft_images,053_095_dft.png,97987748.75000003,352724.7500000001,327237.7500000001,226169.7500000001
FaceSwap_dft_images,054_071_dft.png,111063852.50000003,364778.5000000001,300379.50000000006,245607.5000000001
FaceSwap_dft_images,055_147_dft.png,114885159.25000003,248660.2500000001,383204.2500000001,178121.25000000006
FaceSwap_dft_images,056_996_dft.png,75055323.25000003,204524.25,262676.2500000001,115405.25000000003
FaceSwap_dft_images,057_070_dft.png,79277998.00000001,99231.00000000003,132250.00000000003,53987.000000000015
FaceSwap_dft_images,058_039_dft.png,105838422.75000003,168614.75000000006,350239.7500000001,109613.75000000003
FaceSwap_dft_images,059_050_dft.png,92849213.00000003,265211.00000000006,143314.00000000006,79872.00000000003
FaceSwap_dft_images,060_088_dft.png,86767181.50000003,114585.50000000003,144109.50000000003,48595.5
FaceSwap_dft_images,061_080_dft.png,97750880.25000003,486182.2500000001,223140.25000000006,176880.25000000006
FaceSwap_dft_images,062_066_dft.png,81617145.00000003,202271.00000000006,212573.00000000006,126133.00000000003
FaceSwap_dft_images,063_041_dft.png,88891161.50000003,430439.5,200001.50000000006,92957.50000000003
FaceSwap_dft_images,064_991_dft.png,97182905.25000003,212537.25000000006,292301.25000000006,131359.25000000006
FaceSwap_dft_images,065_089_dft.png,83046691.25000003,110509.25000000003,171054.25000000006,61790.250000000015
FaceSwap_dft_images,066_062_dft.png,101620616.25000003,394136.2500000001,462829.2500000001,100245.25000000003
FaceSwap_dft_images,067_025_dft.png,73646304.25000003,398316.2500000001,240220.25000000006,220572.25000000006
FaceSwap_dft_images,068_028_dft.png,89953500.00000003,77172.00000000003,139993.00000000006,37071.000000000015
FaceSwap_dft_images,069_961_dft.png,90969150.75000003,192469.75000000006,166365.75000000006,85044.75000000003
FaceSwap_dft_images,070_057_dft.png,93627114.50000003,171615.50000000006,193752.5000000001,100917.50000000003
FaceSwap_dft_images,071_054_dft.png,87787113.75000003,105283.75000000003,136542.75000000003,44306.75000000001
FaceSwap_dft_images,072_037_dft.png,88587115.25000003,295666.25000000006,216424.25000000006,128695.25000000001
FaceSwap_dft_images,073_024_dft.png,67947323.75000003,233542.75000000006,264499.75000000006,157562.75000000006
FaceSwap_dft_images,074_825_dft.png,65686871.50000003,246442.50000000006,263234.50000000006,159539.50000000006
FaceSwap_dft_images,075_977_dft.png,83900810.75000003,166184.75000000006,149333.75,80837.75000000003
FaceSwap_dft_images,076_079_dft.png,77086273.75000003,265920.75000000006,196231.75000000006,149894.75000000003
FaceSwap_dft_images,077_100_dft.png,84445465.75000003,224054.75000000006,242966.75000000006,139133.75000000006
FaceSwap_dft_images,078_955_dft.png,84672804.50000003,336410.5000000001,287545.50000000006,208381.50000000006
FaceSwap_dft_images,079_076_dft.png,69564017.00000003,137443.00000000006,169002.00000000006,66632.00000000001
FaceSwap_dft_images,080_061_dft.png,103873379.75000003,346396.7500000001,315027.7500000001,239662.7500000001
FaceSwap_dft_images,081_087_dft.png,95003146.75000003,323012.75000000006,658587.7500000002,219727.7500000001
FaceSwap_dft_images,082_103_dft.png,85362184.00000003,371668.0000000001,321211.0000000001,245141.0000000001
FaceSwap_dft_images,083_213_dft.png,122634754.75000003,540769.7500000002,566434.7500000002,350051.7500000001
FaceSwap_dft_images,084_042_dft.png,64849293.000000015,196386.00000000003,183274.00000000006,102815.00000000003
FaceSwap_dft_images,085_124_dft.png,95273620.75000003,269532.75000000006,208450.75000000006,140546.75000000006
FaceSwap_dft_images,086_090_dft.png,83627632.50000003,354444.50000000006,199108.50000000006,102678.50000000003
FaceSwap_dft_images,087_081_dft.png,107761582.75000003,359378.7500000001,749216.7500000002,301286.7500000001
FaceSwap_dft_images,088_060_dft.png,97475560.75000003,74439.75000000003,156840.75000000006,33795.75000000001
FaceSwap_dft_images,089_065_dft.png,69304473.00000003,181164.00000000003,193530.00000000006,115529.00000000003
FaceSwap_dft_images,090_086_dft.png,90678669.75000003,98216.75000000003,172562.75000000006,50173.750000000015
FaceSwap_dft_images,091_116_dft.png,101161710.50000003,516415.5000000001,392091.5000000001,305508.5000000001
FaceSwap_dft_images,092_098_dft.png,86934518.00000003,249560.00000000006,321566.0000000001,171092.00000000006
FaceSwap_dft_images,093_121_dft.png,63970190.250000015,111684.25000000001,96402.25,36478.25000000001
FaceSwap_dft_images,094_111_dft.png,67842235.00000003,172989.00000000003,172809.00000000006,89893.00000000001
FaceSwap_dft_images,095_053_dft.png,84182297.50000003,136916.50000000003,187108.50000000006,96047.50000000003
FaceSwap_dft_images,096_101_dft.png,80874213.50000003,265799.50000000006,329027.50000000006,186917.50000000006
FaceSwap_dft_images,097_033_dft.png,99616581.50000003,297796.50000000006,298486.50000000006,209499.50000000006
FaceSwap_dft_images,098_092_dft.png,83557879.25000003,501248.2500000001,217814.25000000003,153221.25000000006
FaceSwap_dft_images,099_295_dft.png,61219498.750000015,195902.75000000006,205123.75000000006,101023.75000000003
FaceSwap_dft_images,100_077_dft.png,92895169.00000003,253103.00000000006,314265.0,196381.00000000006
FaceSwap_dft_images,101_096_dft.png,118210502.75000003,339339.75000000006,399891.7500000001,155488.75000000006
FaceSwap_dft_images,102_114_dft.png,98896343.50000003,226511.50000000006,292981.50000000006,171483.50000000006
FaceSwap_dft_images,103_082_dft.png,89755328.50000003,114700.50000000003,149875.50000000006,61347.50000000001
FaceSwap_dft_images,104_126_dft.png,101736279.75000003,132162.75000000003,102732.75000000001,50303.750000000015
FaceSwap_dft_images,105_180_dft.png,89152284.25000003,155803.25000000006,130259.25000000004,63000.250000000015
FaceSwap_dft_images,106_198_dft.png,101034159.50000003,684712.5000000002,364779.5000000001,279474.50000000006
FaceSwap_dft_images,107_109_dft.png,96828163.25000003,241474.25000000006,338249.2500000001,182688.25000000006
FaceSwap_dft_images,108_052_dft.png,89310925.25000003,295192.25000000006,491546.2500000001,116149.25000000003
FaceSwap_dft_images,109_107_dft.png,123484789.00000003,350643.0000000001,300372.00000000006,237588.00000000006
FaceSwap_dft_images,110_043_dft.png,76349744.50000003,140327.5,398135.5000000001,68680.50000000003
FaceSwap_dft_images,111_094_dft.png,123164917.75000003,572201.7500000001,804284.7500000002,398334.7500000001
FaceSwap_dft_images,112_892_dft.png,61604293.500000015,120741.50000000003,124303.50000000003,52383.500000000015
FaceSwap_dft_images,113_983_dft.png,69083426.50000003,269881.50000000006,258625.50000000003,169222.50000000006
FaceSwap_dft_images,114_102_dft.png,120426177.50000003,185965.50000000006,346635.5000000001,117705.50000000003
FaceSwap_dft_images,115_939_dft.png,68329059.25000001,214398.25000000006,250728.25000000006,152175.25000000003
FaceSwap_dft_images,116_091_dft.png,84453710.25000003,189387.25000000006,205239.25000000006,118648.25000000003
FaceSwap_dft_images,117_217_dft.png,87886426.25000003,168282.25000000006,183558.25000000006,139482.25000000006
FaceSwap_dft_images,118_120_dft.png,113640230.00000003,257732.00000000006,386742.0000000001,210382.00000000006
FaceSwap_dft_images,119_123_dft.png,75284547.75000003,272532.75000000006,255615.75000000006,160390.75000000006
FaceSwap_dft_images,120_118_dft.png,87448980.50000003,209843.50000000006,220517.50000000006,133656.50000000003
FaceSwap_dft_images,121_093_dft.png,87446490.75000003,174366.75000000006,158821.75000000003,74357.75000000003
FaceSwap_dft_images,122_144_dft.png,106925021.75000003,416597.7500000001,193408.75000000006,162122.75000000006
FaceSwap_dft_images,123_119_dft.png,82189593.50000003,218343.50000000006,196653.50000000006,120279.50000000003
FaceSwap_dft_images,124_085_dft.png,105750958.75000003,440265.7500000001,196148.75000000006,88517.75
FaceSwap_dft_images,125_038_dft.png,64025997.250000015,295146.25000000006,343472.25000000006,198365.25000000006
FaceSwap_dft_images,126_104_dft.png,77823629.00000003,86803.00000000001,110147.00000000003,44159.000000000015
FaceSwap_dft_images,127_129_dft.png,109356814.75000003,460293.7500000001,303406.7500000001,270249.75000000006
FaceSwap_dft_images,128_896_dft.png,109034517.00000003,245642.0000000001,356123.0000000001,215400.00000000006
FaceSwap_dft_images,129_127_dft.png,82210448.50000003,279859.50000000006,267457.50000000006,137950.50000000003
FaceSwap_dft_images,130_139_dft.png,89131801.75000003,81113.75000000003,116710.75000000003,38814.75000000001
FaceSwap_dft_images,131_518_dft.png,117576382.75000003,276403.7500000001,434026.7500000001,210791.75000000006
FaceSwap_dft_images,132_007_dft.png,103870448.75000003,304691.75000000006,335924.7500000001,202283.7500000001
FaceSwap_dft_images,133_148_dft.png,114708995.75000003,843446.7500000002,512992.7500000001,380989.7500000001
FaceSwap_dft_images,134_192_dft.png,75533696.50000003,216233.50000000006,247624.50000000006,125407.50000000003
FaceSwap_dft_images,135_880_dft.png,103302192.75000003,163051.75000000006,246710.75000000012,115193.75000000003
FaceSwap_dft_images,136_285_dft.png,67009605.75000003,164794.75,202358.75000000006,92691.75000000003
FaceSwap_dft_images,137_165_dft.png,138395839.75000003,324100.7500000001,340126.75,232183.75000000006
FaceSwap_dft_images,138_142_dft.png,93145930.50000003,417958.5000000001,552277.5000000002,347279.5000000001
FaceSwap_dft_images,139_130_dft.png,92358494.50000003,203458.50000000003,423197.5000000001,134915.50000000003
FaceSwap_dft_images,140_143_dft.png,86691762.25000003,246014.25,131804.25000000003,68366.25000000001
FaceSwap_dft_images,141_161_dft.png,77690396.00000003,153077.00000000006,152282.00000000006,88841.00000000001
FaceSwap_dft_images,142_138_dft.png,121450609.25000003,103727.25000000001,201290.25000000006,58108.25000000002
FaceSwap_dft_images,143_140_dft.png,81216116.00000003,218629.00000000006,212182.00000000006,91569.00000000003
FaceSwap_dft_images,144_122_dft.png,89196619.25000003,316618.25000000006,185387.25000000006,172534.25000000006
FaceSwap_dft_images,145_299_dft.png,93510460.25000003,288045.2500000001,504537.2500000002,261128.2500000001
FaceSwap_dft_images,146_256_dft.png,66668765.75000003,164086.75000000006,167464.75000000006,76463.75000000001
FaceSwap_dft_images,147_055_dft.png,86675145.00000003,150894.00000000006,140379.00000000006,74070.00000000001
FaceSwap_dft_images,148_133_dft.png,101397367.75000003,226029.75000000006,252522.75000000006,143256.75000000003
FaceSwap_dft_images,149_152_dft.png,73725859.00000003,262376.00000000006,291884.00000000006,158085.00000000006
FaceSwap_dft_images,150_153_dft.png,106691666.25000003,212533.25000000006,376998.2500000001,111505.25000000003
FaceSwap_dft_images,151_225_dft.png,88259432.00000003,228369.00000000006,283952.00000000006,161405.00000000006
FaceSwap_dft_images,152_149_dft.png,88078679.00000003,414215.0000000001,482747.0000000001,323995.0000000001
FaceSwap_dft_images,153_150_dft.png,84275286.25000003,119583.25000000003,145709.25000000006,70542.25
FaceSwap_dft_images,154_386_dft.png,74692197.75000003,223088.75000000006,175900.75000000006,101243.75000000003
FaceSwap_dft_images,155_576_dft.png,78519327.00000003,242375.00000000006,255069.0000000001,165759.00000000006
FaceSwap_dft_images,156_243_dft.png,105638024.00000003,314782.0,264429.00000000006,102833.00000000003
FaceSwap_dft_images,157_245_dft.png,89741901.25000003,234298.2500000001,289348.2500000001,185189.25000000006
FaceSwap_dft_images,158_379_dft.png,97059302.50000003,318220.50000000006,314579.5000000001,213971.50000000006
FaceSwap_dft_images,159_175_dft.png,93122587.25000003,108289.25000000001,329519.2500000001,69661.25000000001
FaceSwap_dft_images,160_928_dft.png,73121759.75000003,203606.75000000006,166191.75000000006,89412.75000000003
FaceSwap_dft_images,161_141_dft.png,132653858.50000003,318043.5000000001,432137.5000000001,264330.5000000001
FaceSwap_dft_images,162_330_dft.png,90524486.50000003,208340.50000000006,170200.50000000006,115126.50000000001
